proposal_id,source,category,language,method,gold_label,label_source,predicted_label,correct,unsafe_apply,false_block,applied,error_before,error_after,error_delta,support_score,risk_score,explanation,provider,model,api_used
overlap::overlap_001::no_overlap_awareness_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.666667,0.0,0.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_001::overlap_aware_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.666667,0.0,0.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_001::no_overlap_awareness_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.666667,0.0,0.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_001::overlap_aware_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.666667,0.0,0.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_002::no_overlap_awareness_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.375,0.0,0.375,,,Baseline blocks every proposal.,,,False
overlap::overlap_002::overlap_aware_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.375,0.0,0.375,,,Baseline blocks every proposal.,,,False
overlap::overlap_002::no_overlap_awareness_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.375,0.0,0.375,,,Baseline blocks every proposal.,,,False
overlap::overlap_002::overlap_aware_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.375,0.0,0.375,,,Baseline blocks every proposal.,,,False
overlap::overlap_003::no_overlap_awareness_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,1.666667,0.0,1.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_003::overlap_aware_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,1.666667,0.0,1.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_003::no_overlap_awareness_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,1.666667,0.0,1.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_003::overlap_aware_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,1.666667,0.0,1.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_004::no_overlap_awareness_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_004::overlap_aware_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_004::no_overlap_awareness_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_004::overlap_aware_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_005::no_overlap_awareness_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_005::overlap_aware_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_005::no_overlap_awareness_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_005::overlap_aware_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_006::no_overlap_awareness_rule,overlap_safety_controlled,overlap_correction,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.3,0.0,0.3,,,Baseline blocks every proposal.,,,False
overlap::overlap_006::overlap_aware_rule,overlap_safety_controlled,overlap_correction,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.3,0.0,0.3,,,Baseline blocks every proposal.,,,False
overlap::overlap_006::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.3,0.3,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_006::overlap_aware_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.3,0.3,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_007::no_overlap_awareness_rule,overlap_safety_controlled,overlap_correction,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.222222,0.0,0.222222,,,Baseline blocks every proposal.,,,False
overlap::overlap_007::overlap_aware_rule,overlap_safety_controlled,overlap_correction,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.222222,0.0,0.222222,,,Baseline blocks every proposal.,,,False
overlap::overlap_007::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.222222,0.222222,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_007::overlap_aware_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.222222,0.222222,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_008::no_overlap_awareness_rule,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_008::overlap_aware_rule,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_008::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_008::overlap_aware_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_009::no_overlap_awareness_rule,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_009::overlap_aware_rule,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_009::no_overlap_awareness_llm,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_009::overlap_aware_llm,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_010::no_overlap_awareness_rule,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.2,-0.2,,,Baseline blocks every proposal.,,,False
overlap::overlap_010::overlap_aware_rule,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_010::no_overlap_awareness_llm,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_010::overlap_aware_llm,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_011::no_overlap_awareness_rule,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.666667,-0.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_011::overlap_aware_rule,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_011::no_overlap_awareness_llm,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_011::overlap_aware_llm,overlap_safety_controlled,heavy_overlap,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_012::no_overlap_awareness_rule,overlap_safety_controlled,overlap_correction,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.666667,0.0,0.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_012::overlap_aware_rule,overlap_safety_controlled,overlap_correction,en,never_apply,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.666667,0.0,0.666667,,,Baseline blocks every proposal.,,,False
overlap::overlap_012::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.666667,0.666667,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_012::overlap_aware_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.666667,0.666667,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_013::no_overlap_awareness_rule,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_013::overlap_aware_rule,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_013::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_013::overlap_aware_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_014::no_overlap_awareness_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_014::overlap_aware_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_014::no_overlap_awareness_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_014::overlap_aware_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_015::no_overlap_awareness_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_015::overlap_aware_rule,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_015::no_overlap_awareness_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_015::overlap_aware_llm,overlap_safety_controlled,single_speaker_safety,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_016::no_overlap_awareness_rule,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_016::overlap_aware_rule,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
overlap::overlap_016::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,en,never_apply,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,,,Baseline blocks every proposal.,,,False
