example_id,source_experiment,case_id,variant,raw_text,corrected_text,reference_text,expected_label,label_reason,label_ambiguous,safety_pass,needs_review,correction_rejected,unsupported_change_count,forbidden_change_count,invented_content,speaker_attribution_changed,overlap,uncertainty_level,language,notes,template_group,is_augmented,retrieved_candidates,applied_corrections,expected_terms,true_positive_terms,false_positive_terms,missed_terms,api_used,retrieval_candidate_count,applied_correction_count,expected_term_count,true_positive_term_count,false_positive_term_count,missed_term_count,term_precision,term_recall,term_f1,text_error_before,text_error_after,error_delta,num_changed_tokens,changed_token_ratio,edit_distance_ratio,overlap_flag,heavy_overlap_flag,uncertainty_score,needs_review_input_flag,correction_rejected_input_flag,unsupported_change_count,forbidden_change_count,invented_content_flag,speaker_attribution_changed_flag,api_used_flag,llm_variant_flag,rule_variant_flag,negative_control_flag,context_risk_score
overlap_safety__overlap_006__overlap_aware_rule__0022,overlap_safety,overlap_006,overlap_aware_rule,speaker one says piano note while speaker two says rack glossary,speaker one says pyannote while speaker two says RAG glossary,speaker one says pyannote while speaker two says RAG glossary,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_006,False,[],"[""replace: piano note -> pyannote"", ""replace: rack -> rag""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,3.0,0.2727272727272727,0.109375,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52
overlap_safety__overlap_006__no_overlap_awareness_llm__0023,overlap_safety,overlap_006,no_overlap_awareness_llm,speaker one says piano note while speaker two says rack glossary,speaker one says piano note while speaker two says rack glossary,speaker one says pyannote while speaker two says RAG glossary,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_006,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_006__overlap_aware_llm__0024,overlap_safety,overlap_006,overlap_aware_llm,speaker one says piano note while speaker two says rack glossary,speaker one says piano note while speaker two says rack glossary,speaker one says pyannote while speaker two says RAG glossary,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_006,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_007__no_overlap_awareness_rule__0025,overlap_safety,overlap_007,no_overlap_awareness_rule,piano note labels speakers and the other voice says yes,pyannote labels speakers and the other voice says yes,pyannote labels speakers and the other voice says yes,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_007,False,[],"[""replace: piano note -> pyannote""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.222222,2.0,0.2,0.05454545454545454,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42000000000000004
overlap_safety__overlap_007__overlap_aware_rule__0026,overlap_safety,overlap_007,overlap_aware_rule,piano note labels speakers and the other voice says yes,pyannote labels speakers and the other voice says yes,pyannote labels speakers and the other voice says yes,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_007,False,[],"[""replace: piano note -> pyannote""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.222222,2.0,0.2,0.05454545454545454,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52
overlap_safety__overlap_007__no_overlap_awareness_llm__0027,overlap_safety,overlap_007,no_overlap_awareness_llm,piano note labels speakers and the other voice says yes,piano note labels speakers and the other voice says yes,pyannote labels speakers and the other voice says yes,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_007,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.222222,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_007__overlap_aware_llm__0028,overlap_safety,overlap_007,overlap_aware_llm,piano note labels speakers and the other voice says yes,piano note labels speakers and the other voice says yes,pyannote labels speakers and the other voice says yes,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_007,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.222222,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_008__no_overlap_awareness_rule__0029,overlap_safety,overlap_008,no_overlap_awareness_rule,we compare WER while the second speaker says okay,we compare WER while the second speaker says okay,we compare WER while the second speaker says okay,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_008,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.32
overlap_safety__overlap_008__overlap_aware_rule__0030,overlap_safety,overlap_008,overlap_aware_rule,we compare WER while the second speaker says okay,we compare WER while the second speaker says okay,we compare WER while the second speaker says okay,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_008,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42000000000000004
overlap_safety__overlap_008__no_overlap_awareness_llm__0031,overlap_safety,overlap_008,no_overlap_awareness_llm,we compare WER while the second speaker says okay,We compare WER while the second speaker says okay.,we compare WER while the second speaker says okay,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_008,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.32
overlap_safety__overlap_008__overlap_aware_llm__0032,overlap_safety,overlap_008,overlap_aware_llm,we compare WER while the second speaker says okay,we compare WER while the second speaker says okay,we compare WER while the second speaker says okay,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_008,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_009__no_overlap_awareness_rule__0033,overlap_safety,overlap_009,no_overlap_awareness_rule,we use... speaker... rack...,we use... speaker... rack...,we use... speaker... rack...,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_009,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.65
overlap_safety__overlap_009__overlap_aware_rule__0034,overlap_safety,overlap_009,overlap_aware_rule,we use... speaker... rack...,we use... speaker... rack...,we use... speaker... rack...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_009,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75
overlap_safety__overlap_009__no_overlap_awareness_llm__0035,overlap_safety,overlap_009,no_overlap_awareness_llm,we use... speaker... rack...,we use... speaker... rack...,we use... speaker... rack...,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_009,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.65
overlap_safety__overlap_009__overlap_aware_llm__0036,overlap_safety,overlap_009,overlap_aware_llm,we use... speaker... rack...,we use... speaker... rack...,we use... speaker... rack...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_009,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75
overlap_safety__overlap_010__no_overlap_awareness_rule__0037,overlap_safety,overlap_010,no_overlap_awareness_rule,the result is... where... [inaudible],the result is... WER... [inaudible],the result is... where... [inaudible],reject,forbidden change; safety policy failed,False,False,False,False,0.0,1.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_010,False,[],"[""replace: where -> wer""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,1.0,0.2,0.13513513513513514,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9
overlap_safety__overlap_010__overlap_aware_rule__0038,overlap_safety,overlap_010,overlap_aware_rule,the result is... where... [inaudible],the result is... where... [inaudible],the result is... where... [inaudible],reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_010,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75
overlap_safety__overlap_010__no_overlap_awareness_llm__0039,overlap_safety,overlap_010,no_overlap_awareness_llm,the result is... where... [inaudible],the result is... where... [inaudible],the result is... where... [inaudible],reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_010,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75
overlap_safety__overlap_010__overlap_aware_llm__0040,overlap_safety,overlap_010,overlap_aware_llm,the result is... where... [inaudible],the result is... where... [inaudible],the result is... where... [inaudible],reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_010,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75
overlap_safety__overlap_011__no_overlap_awareness_rule__0041,overlap_safety,overlap_011,no_overlap_awareness_rule,piano note... no wait... diary station...,pyannote... no wait... diarization...,piano note... no wait... diary station...,reject,forbidden change; safety policy failed,False,False,False,False,0.0,2.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_011,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,-0.666667,4.0,0.6666666666666666,0.17073170731707318,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9
overlap_safety__overlap_011__overlap_aware_rule__0042,overlap_safety,overlap_011,overlap_aware_rule,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_011,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75
overlap_safety__overlap_011__no_overlap_awareness_llm__0043,overlap_safety,overlap_011,no_overlap_awareness_llm,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_011,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75
overlap_safety__overlap_011__overlap_aware_llm__0044,overlap_safety,overlap_011,overlap_aware_llm,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_011,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75
overlap_safety__overlap_012__no_overlap_awareness_rule__0045,overlap_safety,overlap_012,no_overlap_awareness_rule,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,speaker a pyannote speaker b diarization,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_012,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.666667,4.0,0.5,0.1590909090909091,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42000000000000004
overlap_safety__overlap_012__overlap_aware_rule__0046,overlap_safety,overlap_012,overlap_aware_rule,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,speaker a pyannote speaker b diarization,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_012,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.666667,4.0,0.5,0.1590909090909091,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52
overlap_safety__overlap_012__no_overlap_awareness_llm__0047,overlap_safety,overlap_012,no_overlap_awareness_llm,speaker a piano note speaker b diary station,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_012,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_012__overlap_aware_llm__0048,overlap_safety,overlap_012,overlap_aware_llm,speaker a piano note speaker b diary station,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_012,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_013__no_overlap_awareness_rule__0049,overlap_safety,overlap_013,no_overlap_awareness_rule,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_013,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.32
overlap_safety__overlap_013__overlap_aware_rule__0050,overlap_safety,overlap_013,overlap_aware_rule,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_013,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42000000000000004
overlap_safety__overlap_013__no_overlap_awareness_llm__0051,overlap_safety,overlap_013,no_overlap_awareness_llm,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_013,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_013__overlap_aware_llm__0052,overlap_safety,overlap_013,overlap_aware_llm,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_013,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_014__no_overlap_awareness_rule__0053,overlap_safety,overlap_014,no_overlap_awareness_rule,we should compare WER with...,we should compare WER with...,we should compare WER with...,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,False,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_014,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2
overlap_safety__overlap_014__overlap_aware_rule__0054,overlap_safety,overlap_014,overlap_aware_rule,we should compare WER with...,we should compare WER with...,we should compare WER with...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,False,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_014,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.30000000000000004
overlap_safety__overlap_014__no_overlap_awareness_llm__0055,overlap_safety,overlap_014,no_overlap_awareness_llm,we should compare WER with...,we should compare WER with...,we should compare WER with...,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,False,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_014,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2
overlap_safety__overlap_014__overlap_aware_llm__0056,overlap_safety,overlap_014,overlap_aware_llm,we should compare WER with...,we should compare WER with...,we should compare WER with...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,False,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_014,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.30000000000000004
overlap_safety__overlap_015__no_overlap_awareness_rule__0057,overlap_safety,overlap_015,no_overlap_awareness_rule,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,False,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_015,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2
overlap_safety__overlap_015__overlap_aware_rule__0058,overlap_safety,overlap_015,overlap_aware_rule,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,False,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_015,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.30000000000000004
overlap_safety__overlap_015__no_overlap_awareness_llm__0059,overlap_safety,overlap_015,no_overlap_awareness_llm,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,False,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_015,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.30000000000000004
overlap_safety__overlap_015__overlap_aware_llm__0060,overlap_safety,overlap_015,overlap_aware_llm,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,False,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_015,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.30000000000000004
