example_id,source_experiment,case_id,variant,raw_text,corrected_text,reference_text,expected_label,label_reason,label_ambiguous,safety_pass,needs_review,correction_rejected,unsupported_change_count,forbidden_change_count,invented_content,speaker_attribution_changed,overlap,uncertainty_level,language,notes,template_group,is_augmented,retrieved_candidates,applied_corrections,expected_terms,true_positive_terms,false_positive_terms,missed_terms,api_used,retrieval_candidate_count,applied_correction_count,expected_term_count,true_positive_term_count,false_positive_term_count,missed_term_count,term_precision,term_recall,term_f1,text_error_before,text_error_after,error_delta,num_changed_tokens,changed_token_ratio,edit_distance_ratio,overlap_flag,heavy_overlap_flag,uncertainty_score,needs_review_input_flag,correction_rejected_input_flag,unsupported_change_count.1,forbidden_change_count.1,invented_content_flag,speaker_attribution_changed_flag,api_used_flag,llm_variant_flag,rule_variant_flag,negative_control_flag,context_risk_score,language_en_flag,language_fr_flag,language_zh_flag,language_other_flag,source_term_rescue_flag,source_overlap_safety_flag,source_independent_flag,augmentation_type
term_rescue__term_015__fused_plus_llm_correction__0105,term_rescue,term_015,fused_plus_llm_correction,c translate two provides quantized inference,CTranslate2 provides quantized inference,CTranslate2 provides quantized inference,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback.,term_rescue:term_015,False,"[""CTranslate2""]","[""c translate two -> CTranslate2""]","[""CTranslate2""]","[""CTranslate2""]",[],[],True,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.75,0.0,0.75,3.0,0.5,0.1590909090909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.171590909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_016__no_retrieval__0106,term_rescue,term_016,no_retrieval,q when is the optional correction model,q when is the optional correction model,Qwen is the optional correction model,needs_review,supported target remains unresolved,True,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_016,False,[],[],"[""Qwen""]",[],[],"[""Qwen""]",False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_016__exact_glossary__0107,term_rescue,term_016,exact_glossary,q when is the optional correction model,q when is the optional correction model,Qwen is the optional correction model,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_016,False,"[""Qwen""]",[],"[""Qwen""]","[""Qwen""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_016__fuzzy__0108,term_rescue,term_016,fuzzy,q when is the optional correction model,q when is the optional correction model,Qwen is the optional correction model,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_016,False,"[""Qwen""]",[],"[""Qwen""]","[""Qwen""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_016__phonetic_like__0109,term_rescue,term_016,phonetic_like,q when is the optional correction model,q when is the optional correction model,Qwen is the optional correction model,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_016,False,"[""Qwen""]",[],"[""Qwen""]","[""Qwen""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_016__fused__0110,term_rescue,term_016,fused,q when is the optional correction model,q when is the optional correction model,Qwen is the optional correction model,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused.,term_rescue:term_016,False,"[""Qwen""]",[],"[""Qwen""]","[""Qwen""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_016__fused_plus_rule_correction__0111,term_rescue,term_016,fused_plus_rule_correction,q when is the optional correction model,Qwen is the optional correction model,Qwen is the optional correction model,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction.,term_rescue:term_016,False,"[""Qwen""]","[""q when -> Qwen""]","[""Qwen""]","[""Qwen""]",[],[],False,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0,0.333333,2.0,0.2857142857142857,0.0769230769230769,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1231593406593406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_016__fused_plus_llm_correction__0112,term_rescue,term_016,fused_plus_llm_correction,q when is the optional correction model,Qwen is the optional correction model,Qwen is the optional correction model,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback.,term_rescue:term_016,False,"[""Qwen""]","[""q when -> Qwen""]","[""Qwen""]","[""Qwen""]",[],[],True,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0,0.333333,2.0,0.2857142857142857,0.0769230769230769,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1231593406593406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_017__no_retrieval__0113,term_rescue,term_017,no_retrieval,the tag speech paper motivates temporal anchors,the tag speech paper motivates temporal anchors,the TagSpeech paper motivates temporal anchors,needs_review,supported target remains unresolved,True,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_017,False,[],[],"[""TagSpeech"", ""temporal anchor""]",[],[],"[""TagSpeech"", ""temporal anchor""]",False,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_017__exact_glossary__0114,term_rescue,term_017,exact_glossary,the tag speech paper motivates temporal anchors,the tag speech paper motivates temporal anchors,the TagSpeech paper motivates temporal anchors,needs_review,supported target remains unresolved,True,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_017,False,"[""TagSpeech""]",[],"[""TagSpeech"", ""temporal anchor""]","[""TagSpeech""]",[],"[""temporal anchor""]",False,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.5,0.666667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_017__fuzzy__0115,term_rescue,term_017,fuzzy,the tag speech paper motivates temporal anchors,the tag speech paper motivates temporal anchors,the TagSpeech paper motivates temporal anchors,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_017,False,"[""TagSpeech"", ""temporal anchor""]",[],"[""TagSpeech"", ""temporal anchor""]","[""TagSpeech"", ""temporal anchor""]",[],[],False,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_017__phonetic_like__0116,term_rescue,term_017,phonetic_like,the tag speech paper motivates temporal anchors,the tag speech paper motivates temporal anchors,the TagSpeech paper motivates temporal anchors,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_017,False,"[""TagSpeech"", ""temporal anchor""]",[],"[""TagSpeech"", ""temporal anchor""]","[""TagSpeech"", ""temporal anchor""]",[],[],False,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_017__fused__0117,term_rescue,term_017,fused,the tag speech paper motivates temporal anchors,the tag speech paper motivates temporal anchors,the TagSpeech paper motivates temporal anchors,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused.,term_rescue:term_017,False,"[""TagSpeech"", ""temporal anchor""]",[],"[""TagSpeech"", ""temporal anchor""]","[""TagSpeech"", ""temporal anchor""]",[],[],False,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_017__fused_plus_rule_correction__0118,term_rescue,term_017,fused_plus_rule_correction,the tag speech paper motivates temporal anchors,the TagSpeech paper motivates temporal anchors,the TagSpeech paper motivates temporal anchors,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction.,term_rescue:term_017,False,"[""TagSpeech"", ""temporal anchor""]","[""tag speech -> TagSpeech""]","[""TagSpeech"", ""temporal anchor""]","[""TagSpeech"", ""temporal anchor""]",[],[],False,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0,0.333333,2.0,0.2857142857142857,0.0638297872340425,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1215881458966565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_017__fused_plus_llm_correction__0119,term_rescue,term_017,fused_plus_llm_correction,the tag speech paper motivates temporal anchors,The TagSpeech paper motivates temporal anchors.,the TagSpeech paper motivates temporal anchors,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback.,term_rescue:term_017,False,"[""TagSpeech"", ""temporal anchor""]","[""tag speech -> TagSpeech""]","[""TagSpeech"", ""temporal anchor""]","[""TagSpeech"", ""temporal anchor""]",[],[],True,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0,0.333333,2.0,0.2857142857142857,0.1063829787234042,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1266945288753799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_018__no_retrieval__0120,term_rescue,term_018,no_retrieval,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,needs_review,supported target remains unresolved,True,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_018,False,[],[],"[""DM-ASR""]",[],[],"[""DM-ASR""]",False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_018__exact_glossary__0121,term_rescue,term_018,exact_glossary,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_018,False,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_018__fuzzy__0122,term_rescue,term_018,fuzzy,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_018,False,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_018__phonetic_like__0123,term_rescue,term_018,phonetic_like,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_018,False,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_018__fused__0124,term_rescue,term_018,fused,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused.,term_rescue:term_018,False,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_018__fused_plus_rule_correction__0125,term_rescue,term_018,fused_plus_rule_correction,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction.,term_rescue:term_018,False,"[""DM-ASR""]","[""dm asr -> DM-ASR""]","[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.0,0.285714,2.0,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_018__fused_plus_llm_correction__0126,term_rescue,term_018,fused_plus_llm_correction,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback.,term_rescue:term_018,False,"[""DM-ASR""]","[""dm asr -> DM-ASR""]","[""DM-ASR""]","[""DM-ASR""]",[],[],True,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.0,0.285714,2.0,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_019__no_retrieval__0127,term_rescue,term_019,no_retrieval,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_019__exact_glossary__0128,term_rescue,term_019,exact_glossary,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_019,False,"[""RAG""]",[],[],[],"[""RAG""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_019__fuzzy__0129,term_rescue,term_019,fuzzy,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_019,False,"[""RAG""]",[],[],[],"[""RAG""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_019__phonetic_like__0130,term_rescue,term_019,phonetic_like,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_019,False,"[""RAG""]",[],[],[],"[""RAG""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_019__fused__0131,term_rescue,term_019,fused,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_019__fused_plus_rule_correction__0132,term_rescue,term_019,fused_plus_rule_correction,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
term_rescue__term_019__fused_plus_llm_correction__0133,term_rescue,term_019,fused_plus_llm_correction,put the router on the rack near the wall,Put the router on the rack near the wall.,put the router on the rack near the wall,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Ambiguous candidates were withheld by context safety and require review. Strict real LLM mode; no silent rule fallback.,term_rescue:term_019,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1558536585365853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
